id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation
4262468,1,3668605,Buy,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,3430000,95,NULL,0,0,0,686000,0,0,0,0,UNC Investment Fund,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262468,1,3668606,Buy,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,3430000,95,NULL,0,0,0,1029000,0,0,0,0,Leatherwood Trust MA,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262468,1,3668607,Buy,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,3430000,95,NULL,0,0,0,1029000,0,0,0,0,Optimum Holdings Partners,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262468,1,3668608,Buy,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,3430000,95,NULL,0,0,0,686000,0,0,0,0,Redfield Accu-Fund,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262469,1,3668609,Buy,288794,AssetBacked,073879RA8,NULL,073879RA8,US073879RA87,00:00.0,00:00.0,1750000,74,NULL,932754.44,0,932754.44,350000,186550.89,0,0,186550.89,UNC Investment Fund,Well Prime,BSABS,Asset,DefaultS2,CITI,All,0
4262469,1,3668610,Buy,288794,AssetBacked,073879RA8,NULL,073879RA8,US073879RA87,00:00.0,00:00.0,1750000,74,NULL,932754.44,0,932754.44,525000,279826.33,0,0,279826.33,Leatherwood Trust MA,Well Prime,BSABS,Asset,DefaultS2,CITI,All,0
4262469,1,3668611,Buy,288794,AssetBacked,073879RA8,NULL,073879RA8,US073879RA87,00:00.0,00:00.0,1750000,74,NULL,932754.44,0,932754.44,525000,279826.33,0,0,279826.33,Optimum Holdings Partners,Well Prime,BSABS,Asset,DefaultS2,CITI,All,0
4262469,1,3668612,Buy,288794,AssetBacked,073879RA8,NULL,073879RA8,US073879RA87,00:00.0,00:00.0,1750000,74,NULL,932754.44,0,932754.44,350000,186550.89,0,0,186550.89,Redfield Accu-Fund,Well Prime,BSABS,Asset,DefaultS2,CITI,All,0
4262470,1,3668613,Buy,288796,AssetBacked,126670LQ9,NULL,126670LQ9,US126670LQ90,00:00.0,00:00.0,2150000,77,NULL,1655500,0,1655500,430000,331100,0,0,331100,UNC Investment Fund,CS Prime,CWL ,Asset,DefaultS2,MSCOF,All,0
4262470,1,3668614,Buy,288796,AssetBacked,126670LQ9,NULL,126670LQ9,US126670LQ90,00:00.0,00:00.0,2150000,77,NULL,1655500,0,1655500,645000,496650,0,0,496650,Leatherwood Trust MA,CS Prime,CWL ,Asset,DefaultS2,MSCOF,All,0
4262470,1,3668615,Buy,288796,AssetBacked,126670LQ9,NULL,126670LQ9,US126670LQ90,00:00.0,00:00.0,2150000,77,NULL,1655500,0,1655500,645000,496650,0,0,496650,Optimum Holdings Partners,CS Prime,CWL ,Asset,DefaultS2,MSCOF,All,0
4262470,1,3668616,Buy,288796,AssetBacked,126670LQ9,NULL,126670LQ9,US126670LQ90,00:00.0,00:00.0,2150000,77,NULL,1655500,0,1655500,430000,331100,0,0,331100,Redfield Accu-Fund,CS Prime,CWL ,Asset,DefaultS2,MSCOF,All,0
4262471,1,3668617,Buy,288804,AssetBacked,23242YAR6,NULL,23242YAR6,US23242YAR62,00:00.0,00:00.0,2250000,81,NULL,98974.32,0,98974.32,450000,19794.86,0,0,19794.86,UNC Investment Fund,DBAB Prime,CWHEL,Asset,DefaultS2,MSCOF,All,0
4262471,1,3668618,Buy,288804,AssetBacked,23242YAR6,NULL,23242YAR6,US23242YAR62,00:00.0,00:00.0,2250000,81,NULL,98974.32,0,98974.32,675000,29692.3,0,0,29692.3,Leatherwood Trust MA,DBAB Prime,CWHEL,Asset,DefaultS2,MSCOF,All,0
4262471,1,3668619,Buy,288804,AssetBacked,23242YAR6,NULL,23242YAR6,US23242YAR62,00:00.0,00:00.0,2250000,81,NULL,98974.32,0,98974.32,675000,29692.3,0,0,29692.3,Optimum Holdings Partners,DBAB Prime,CWHEL,Asset,DefaultS2,MSCOF,All,0
4262471,1,3668620,Buy,288804,AssetBacked,23242YAR6,NULL,23242YAR6,US23242YAR62,00:00.0,00:00.0,2250000,81,NULL,98974.32,0,98974.32,450000,19794.86,0,0,19794.86,Redfield Accu-Fund,DBAB Prime,CWHEL,Asset,DefaultS2,MSCOF,All,0
4262472,1,3668621,Buy,288809,AssetBacked,361856EK9,NULL,361856EK9,US361856EK94,00:00.0,00:00.0,3350000,84,NULL,359027.5,0,359027.5,670000,71805.5,0,0,71805.5,UNC Investment Fund,Well Prime,GMACM,Asset,DefaultS2,MSCOF,All,0
4262472,1,3668622,Buy,288809,AssetBacked,361856EK9,NULL,361856EK9,US361856EK94,00:00.0,00:00.0,3350000,84,NULL,359027.5,0,359027.5,1005000,107708.25,0,0,107708.25,Leatherwood Trust MA,Well Prime,GMACM,Asset,DefaultS2,MSCOF,All,0
4262472,1,3668623,Buy,288809,AssetBacked,361856EK9,NULL,361856EK9,US361856EK94,00:00.0,00:00.0,3350000,84,NULL,359027.5,0,359027.5,1005000,107708.25,0,0,107708.25,Optimum Holdings Partners,Well Prime,GMACM,Asset,DefaultS2,MSCOF,All,0
4262472,1,3668624,Buy,288809,AssetBacked,361856EK9,NULL,361856EK9,US361856EK94,00:00.0,00:00.0,3350000,84,NULL,359027.5,0,359027.5,670000,71805.5,0,0,71805.5,Redfield Accu-Fund,Well Prime,GMACM,Asset,DefaultS2,MSCOF,All,0
4262473,1,3668625,Buy,288811,Loan,48123KAA4,NULL,48123KAA4,US48123KAA43,00:00.0,00:00.0,2400000,82,NULL,1968000,0,1968000,480000,393600,0,0,393600,UNC Investment Fund,CS Prime,JPM,Asset,DefaultS2,MSCOF,All,0
4262473,1,3668626,Buy,288811,Loan,48123KAA4,NULL,48123KAA4,US48123KAA43,00:00.0,00:00.0,2400000,82,NULL,1968000,0,1968000,720000,590400,0,0,590400,Leatherwood Trust MA,CS Prime,JPM,Asset,DefaultS2,MSCOF,All,0
4262473,1,3668627,Buy,288811,Loan,48123KAA4,NULL,48123KAA4,US48123KAA43,00:00.0,00:00.0,2400000,82,NULL,1968000,0,1968000,720000,590400,0,0,590400,Optimum Holdings Partners,CS Prime,JPM,Asset,DefaultS2,MSCOF,All,0
4262473,1,3668628,Buy,288811,Loan,48123KAA4,NULL,48123KAA4,US48123KAA43,00:00.0,00:00.0,2400000,82,NULL,1968000,0,1968000,480000,393600,0,0,393600,Redfield Accu-Fund,CS Prime,JPM,Asset,DefaultS2,MSCOF,All,0
4262474,1,3668629,Buy,288812,Loan,48123UAA2,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,2400000,86,NULL,2064000,0,2064000,480000,412800,0,0,412800,UNC Investment Fund,DBAB Prime,JPM,Asset,DefaultS2,BOFAF,All,0
4262474,1,3668630,Buy,288812,Loan,48123UAA2,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,2400000,86,NULL,2064000,0,2064000,720000,619200,0,0,619200,Leatherwood Trust MA,DBAB Prime,JPM,Asset,DefaultS2,BOFAF,All,0
4262474,1,3668631,Buy,288812,Loan,48123UAA2,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,2400000,86,NULL,2064000,0,2064000,720000,619200,0,0,619200,Optimum Holdings Partners,DBAB Prime,JPM,Asset,DefaultS2,BOFAF,All,0
4262474,1,3668632,Buy,288812,Loan,48123UAA2,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,2400000,86,NULL,2064000,0,2064000,480000,412800,0,0,412800,Redfield Accu-Fund,DBAB Prime,JPM,Asset,DefaultS2,BOFAF,All,0
4262475,1,3668633,Buy,288798,Bond,156686AJ6,NULL,156686AJ6,US156686AJ67,00:00.0,00:00.0,3570000,85,NULL,3034500,0,3034500,714000,606900,0,0,606900,UNC Investment Fund,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262475,1,3668634,Buy,288798,Bond,156686AJ6,NULL,156686AJ6,US156686AJ67,00:00.0,00:00.0,3570000,85,NULL,3034500,0,3034500,1071000,910350,0,0,910350,Leatherwood Trust MA,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262475,1,3668635,Buy,288798,Bond,156686AJ6,NULL,156686AJ6,US156686AJ67,00:00.0,00:00.0,3570000,85,NULL,3034500,0,3034500,1071000,910350,0,0,910350,Optimum Holdings Partners,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262475,1,3668636,Buy,288798,Bond,156686AJ6,NULL,156686AJ6,US156686AJ67,00:00.0,00:00.0,3570000,85,NULL,3034500,0,3034500,714000,606900,0,0,606900,Redfield Accu-Fund,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262476,1,3668637,Buy,288799,Bond,17453BAS0,NULL,17453BAS0,US17453BAS07,00:00.0,00:00.0,2250000,73,NULL,1642500,0,1642500,450000,328500,0,0,328500,UNC Investment Fund,CS Prime,FTR,Asset,DefaultS2,BOFAF,All,0
4262476,1,3668638,Buy,288799,Bond,17453BAS0,NULL,17453BAS0,US17453BAS07,00:00.0,00:00.0,2250000,73,NULL,1642500,0,1642500,675000,492750,0,0,492750,Leatherwood Trust MA,CS Prime,FTR,Asset,DefaultS2,BOFAF,All,0
4262476,1,3668639,Buy,288799,Bond,17453BAS0,NULL,17453BAS0,US17453BAS07,00:00.0,00:00.0,2250000,73,NULL,1642500,0,1642500,675000,492750,0,0,492750,Optimum Holdings Partners,CS Prime,FTR,Asset,DefaultS2,BOFAF,All,0
4262476,1,3668640,Buy,288799,Bond,17453BAS0,NULL,17453BAS0,US17453BAS07,00:00.0,00:00.0,2250000,73,NULL,1642500,0,1642500,450000,328500,0,0,328500,Redfield Accu-Fund,CS Prime,FTR,Asset,DefaultS2,BOFAF,All,0
4262477,1,3668641,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,2050000,69,NULL,1414500,0,1414500,410000,282900,0,0,282900,UNC Investment Fund,DBAB Prime,CZN,Asset,DefaultS2,BOFAF,All,0
4262477,1,3668642,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,2050000,69,NULL,1414500,0,1414500,615000,424350,0,0,424350,Leatherwood Trust MA,DBAB Prime,CZN,Asset,DefaultS2,BOFAF,All,0
4262477,1,3668643,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,2050000,69,NULL,1414500,0,1414500,615000,424350,0,0,424350,Optimum Holdings Partners,DBAB Prime,CZN,Asset,DefaultS2,BOFAF,All,0
4262477,1,3668644,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,2050000,69,NULL,1414500,0,1414500,410000,282900,0,0,282900,Redfield Accu-Fund,DBAB Prime,CZN,Asset,DefaultS2,BOFAF,All,0
4262478,1,3668645,Buy,288808,Bond,345370BS8,NULL,345370BS8,US345370BS81,00:00.0,00:00.0,2900000,73,NULL,2117000,0,2117000,580000,423400,0,0,423400,UNC Investment Fund,Well Prime,FORD,Asset,DefaultS2,CSFB,All,0
4262478,1,3668646,Buy,288808,Bond,345370BS8,NULL,345370BS8,US345370BS81,00:00.0,00:00.0,2900000,73,NULL,2117000,0,2117000,870000,635100,0,0,635100,Leatherwood Trust MA,Well Prime,FORD,Asset,DefaultS2,CSFB,All,0
4262478,1,3668647,Buy,288808,Bond,345370BS8,NULL,345370BS8,US345370BS81,00:00.0,00:00.0,2900000,73,NULL,2117000,0,2117000,870000,635100,0,0,635100,Optimum Holdings Partners,Well Prime,FORD,Asset,DefaultS2,CSFB,All,0
4262478,1,3668648,Buy,288808,Bond,345370BS8,NULL,345370BS8,US345370BS81,00:00.0,00:00.0,2900000,73,NULL,2117000,0,2117000,580000,423400,0,0,423400,Redfield Accu-Fund,Well Prime,FORD,Asset,DefaultS2,CSFB,All,0
4262479,1,3668649,Buy,288828,Bond,961548AQ7,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,3300000,71,NULL,2343000,0,2343000,660000,468600,0,0,468600,UNC Investment Fund,CS Prime,MWV,Asset,DefaultS2,CSFB,All,0
4262479,1,3668650,Buy,288828,Bond,961548AQ7,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,3300000,71,NULL,2343000,0,2343000,990000,702900,0,0,702900,Leatherwood Trust MA,CS Prime,MWV,Asset,DefaultS2,CSFB,All,0
4262479,1,3668651,Buy,288828,Bond,961548AQ7,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,3300000,71,NULL,2343000,0,2343000,990000,702900,0,0,702900,Optimum Holdings Partners,CS Prime,MWV,Asset,DefaultS2,CSFB,All,0
4262479,1,3668652,Buy,288828,Bond,961548AQ7,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,3300000,71,NULL,2343000,0,2343000,660000,468600,0,0,468600,Redfield Accu-Fund,CS Prime,MWV,Asset,DefaultS2,CSFB,All,0
4262480,1,3668653,Buy,288829,Bond,969457BW9,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,2700000,74,NULL,1998000,0,1998000,540000,399600,0,0,399600,UNC Investment Fund,DBAB Prime,WMB,Asset,DefaultS2,CSFB,All,0
4262480,1,3668654,Buy,288829,Bond,969457BW9,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,2700000,74,NULL,1998000,0,1998000,810000,599400,0,0,599400,Leatherwood Trust MA,DBAB Prime,WMB,Asset,DefaultS2,CSFB,All,0
4262480,1,3668655,Buy,288829,Bond,969457BW9,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,2700000,74,NULL,1998000,0,1998000,810000,599400,0,0,599400,Optimum Holdings Partners,DBAB Prime,WMB,Asset,DefaultS2,CSFB,All,0
4262480,1,3668656,Buy,288829,Bond,969457BW9,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,2700000,74,NULL,1998000,0,1998000,540000,399600,0,0,399600,Redfield Accu-Fund,DBAB Prime,WMB,Asset,DefaultS2,CSFB,All,0
4262481,1,3668657,Buy,288818,Preferred,869435206,SUTCAP,869435206,US8694352068,00:00.0,00:00.0,25,10,NULL,250,0,250,10,100,0,0,100,UNC Investment Fund,Well Prime,SUTCAP,Asset,DefaultS2,BOFA,All,0
4262481,1,3668658,Buy,288818,Preferred,869435206,SUTCAP,869435206,US8694352068,00:00.0,00:00.0,25,10,NULL,250,0,250,10,100,0,0,100,Leatherwood Trust MA,Well Prime,SUTCAP,Asset,DefaultS2,BOFA,All,0
4262481,1,3668659,Buy,288818,Preferred,869435206,SUTCAP,869435206,US8694352068,00:00.0,00:00.0,25,10,NULL,250,0,250,-5,-50,0,0,-50,Optimum Holdings Partners,Well Prime,SUTCAP,Asset,DefaultS2,BOFA,All,0
4262481,1,3668660,Buy,288818,Preferred,869435206,SUTCAP,869435206,US8694352068,00:00.0,00:00.0,25,10,NULL,250,0,250,10,100,0,0,100,Redfield Accu-Fund,Well Prime,SUTCAP,Asset,DefaultS2,BOFA,All,0
4262482,1,3668661,Buy,288827,Preferred,92257E403,VPGI,92257E403,US92257E4035,00:00.0,00:00.0,50,10,NULL,500,0,500,10,100,0,0,100,UNC Investment Fund,CS Prime,VELOCITY,Asset,DefaultS2,BOFA,All,0
4262482,1,3668662,Buy,288827,Preferred,92257E403,VPGI,92257E403,US92257E4035,00:00.0,00:00.0,50,10,NULL,500,0,500,20,200,0,0,200,Leatherwood Trust MA,CS Prime,VELOCITY,Asset,DefaultS2,BOFA,All,0
4262482,1,3668663,Buy,288827,Preferred,92257E403,VPGI,92257E403,US92257E4035,00:00.0,00:00.0,50,10,NULL,500,0,500,10,100,0,0,100,Optimum Holdings Partners,CS Prime,VELOCITY,Asset,DefaultS2,BOFA,All,0
4262482,1,3668664,Buy,288827,Preferred,92257E403,VPGI,92257E403,US92257E4035,00:00.0,00:00.0,50,10,NULL,500,0,500,10,100,0,0,100,Redfield Accu-Fund,CS Prime,VELOCITY,Asset,DefaultS2,BOFA,All,0
4262483,1,3668665,Sell Short,288857,Future,FVZ6,FVZ6,FVZ6,NULL,00:00.0,00:00.0,200,10,NULL,20000000,0,20000000,40,4000000,0,0,4000000,UNC Investment Fund,DBAB Prime,DEC,Hedge,DefaultS2,CSFUT,All,0
4262483,1,3668666,Sell Short,288857,Future,FVZ6,FVZ6,FVZ6,NULL,00:00.0,00:00.0,200,10,NULL,20000000,0,20000000,60,6000000,0,0,6000000,Leatherwood Trust MA,DBAB Prime,DEC,Hedge,DefaultS2,CSFUT,All,0
4262483,1,3668667,Sell Short,288857,Future,FVZ6,FVZ6,FVZ6,NULL,00:00.0,00:00.0,200,10,NULL,20000000,0,20000000,60,6000000,0,0,6000000,Optimum Holdings Partners,DBAB Prime,DEC,Hedge,DefaultS2,CSFUT,All,0
4262483,1,3668668,Sell Short,288857,Future,FVZ6,FVZ6,FVZ6,NULL,00:00.0,00:00.0,200,10,NULL,20000000,0,20000000,40,4000000,0,0,4000000,Redfield Accu-Fund,DBAB Prime,DEC,Hedge,DefaultS2,CSFUT,All,0
4262484,1,3668669,Sell Short,288868,Future,USZ6,USZ6,USZ6,NULL,00:00.0,00:00.0,300,10,NULL,30000000,0,30000000,60,6000000,0,0,6000000,UNC Investment Fund,Well Prime,DEC,Hedge,DefaultS2,CSFUT,All,0
4262484,1,3668670,Sell Short,288868,Future,USZ6,USZ6,USZ6,NULL,00:00.0,00:00.0,300,10,NULL,30000000,0,30000000,90,9000000,0,0,9000000,Leatherwood Trust MA,Well Prime,DEC,Hedge,DefaultS2,CSFUT,All,0
4262484,1,3668671,Sell Short,288868,Future,USZ6,USZ6,USZ6,NULL,00:00.0,00:00.0,300,10,NULL,30000000,0,30000000,90,9000000,0,0,9000000,Optimum Holdings Partners,Well Prime,DEC,Hedge,DefaultS2,CSFUT,All,0
4262484,1,3668672,Sell Short,288868,Future,USZ6,USZ6,USZ6,NULL,00:00.0,00:00.0,300,10,NULL,30000000,0,30000000,60,6000000,0,0,6000000,Redfield Accu-Fund,Well Prime,DEC,Hedge,DefaultS2,CSFUT,All,0
4262486,1,3668673,Buy,288813,Bond,57069PAA0,NULL,57069PAA0,US57069PAA03,00:00.0,00:00.0,2400000,82,NULL,1968000,0,1968000,480000,393600,0,0,393600,UNC Investment Fund,DBAB Prime,MKS,Asset,DefaultS2,CITI,All,0
4262486,1,3668674,Buy,288813,Bond,57069PAA0,NULL,57069PAA0,US57069PAA03,00:00.0,00:00.0,2400000,82,NULL,1968000,0,1968000,720000,590400,0,0,590400,Leatherwood Trust MA,DBAB Prime,MKS,Asset,DefaultS2,CITI,All,0
4262486,1,3668675,Buy,288813,Bond,57069PAA0,NULL,57069PAA0,US57069PAA03,00:00.0,00:00.0,2400000,82,NULL,1968000,0,1968000,720000,590400,0,0,590400,Optimum Holdings Partners,DBAB Prime,MKS,Asset,DefaultS2,CITI,All,0
4262486,1,3668676,Buy,288813,Bond,57069PAA0,NULL,57069PAA0,US57069PAA03,00:00.0,00:00.0,2400000,82,NULL,1968000,0,1968000,480000,393600,0,0,393600,Redfield Accu-Fund,DBAB Prime,MKS,Asset,DefaultS2,CITI,All,0
4262487,1,3668677,Buy,288815,Bond,71654QAZ5,NULL,71654QAZ5,US71654QAZ54,00:00.0,00:00.0,2400000,75,NULL,1800000,0,1800000,480000,360000,0,0,360000,UNC Investment Fund,Well Prime,PEMEX,Asset,DefaultS2,CITI,All,0
4262487,1,3668678,Buy,288815,Bond,71654QAZ5,NULL,71654QAZ5,US71654QAZ54,00:00.0,00:00.0,2400000,75,NULL,1800000,0,1800000,720000,540000,0,0,540000,Leatherwood Trust MA,Well Prime,PEMEX,Asset,DefaultS2,CITI,All,0
4262487,1,3668679,Buy,288815,Bond,71654QAZ5,NULL,71654QAZ5,US71654QAZ54,00:00.0,00:00.0,2400000,75,NULL,1800000,0,1800000,720000,540000,0,0,540000,Optimum Holdings Partners,Well Prime,PEMEX,Asset,DefaultS2,CITI,All,0
4262487,1,3668680,Buy,288815,Bond,71654QAZ5,NULL,71654QAZ5,US71654QAZ54,00:00.0,00:00.0,2400000,75,NULL,1800000,0,1800000,480000,360000,0,0,360000,Redfield Accu-Fund,Well Prime,PEMEX,Asset,DefaultS2,CITI,All,0
4262488,1,3668681,Buy,288819,Bond,893817AB2,NULL,893817AB2,US893817AB24,00:00.0,00:00.0,2450000,89,NULL,2180500,0,2180500,490000,436100,0,0,436100,UNC Investment Fund,CS Prime,RIG,Asset,DefaultS2,CITI,All,0
4262488,1,3668682,Buy,288819,Bond,893817AB2,NULL,893817AB2,US893817AB24,00:00.0,00:00.0,2450000,89,NULL,2180500,0,2180500,735000,654150,0,0,654150,Leatherwood Trust MA,CS Prime,RIG,Asset,DefaultS2,CITI,All,0
4262488,1,3668683,Buy,288819,Bond,893817AB2,NULL,893817AB2,US893817AB24,00:00.0,00:00.0,2450000,89,NULL,2180500,0,2180500,735000,654150,0,0,654150,Optimum Holdings Partners,CS Prime,RIG,Asset,DefaultS2,CITI,All,0
4262488,1,3668684,Buy,288819,Bond,893817AB2,NULL,893817AB2,US893817AB24,00:00.0,00:00.0,2450000,89,NULL,2180500,0,2180500,490000,436100,0,0,436100,Redfield Accu-Fund,CS Prime,RIG,Asset,DefaultS2,CITI,All,0
4262489,1,3668685,Buy,288793,Bond,45730476,NULL,EH9901214,USP97475AP55,00:00.0,00:00.0,5320000,97,NULL,5160400,0,5160400,1064000,1032080,0,0,1032080,UNC Investment Fund,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262489,1,3668686,Buy,288793,Bond,45730476,NULL,EH9901214,USP97475AP55,00:00.0,00:00.0,5320000,97,NULL,5160400,0,5160400,1596000,1548120,0,0,1548120,Leatherwood Trust MA,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262489,1,3668687,Buy,288793,Bond,45730476,NULL,EH9901214,USP97475AP55,00:00.0,00:00.0,5320000,97,NULL,5160400,0,5160400,1596000,1548120,0,0,1548120,Optimum Holdings Partners,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262489,1,3668688,Buy,288793,Bond,45730476,NULL,EH9901214,USP97475AP55,00:00.0,00:00.0,5320000,97,NULL,5160400,0,5160400,1064000,1032080,0,0,1032080,Redfield Accu-Fund,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262490,1,3668689,Sell Short,288795,Bond,105756BV1,NULL,105756BV1,US105756BV13,00:00.0,00:00.0,1500000,80,NULL,1200000,0,1200000,300000,240000,0,0,240000,UNC Investment Fund,Well Prime,BRAZIL,Asset,DefaultS2,MSCOF,All,0
4262490,1,3668690,Sell Short,288795,Bond,105756BV1,NULL,105756BV1,US105756BV13,00:00.0,00:00.0,1500000,80,NULL,1200000,0,1200000,450000,360000,0,0,360000,Leatherwood Trust MA,Well Prime,BRAZIL,Asset,DefaultS2,MSCOF,All,0
4262490,1,3668691,Sell Short,288795,Bond,105756BV1,NULL,105756BV1,US105756BV13,00:00.0,00:00.0,1500000,80,NULL,1200000,0,1200000,450000,360000,0,0,360000,Optimum Holdings Partners,Well Prime,BRAZIL,Asset,DefaultS2,MSCOF,All,0
4262490,1,3668692,Sell Short,288795,Bond,105756BV1,NULL,105756BV1,US105756BV13,00:00.0,00:00.0,1500000,80,NULL,1200000,0,1200000,300000,240000,0,0,240000,Redfield Accu-Fund,Well Prime,BRAZIL,Asset,DefaultS2,MSCOF,All,0
4262491,1,3668693,Sell Short,288797,Bond,140130630,NULL,JK8573954,USP04808AE45,00:00.0,00:00.0,3100000,72,NULL,2232000,0,2232000,620000,446400,0,0,446400,UNC Investment Fund,CS Prime,ARGENTINA,Asset,DefaultS2,MSCOF,All,0
4262491,1,3668694,Sell Short,288797,Bond,140130630,NULL,JK8573954,USP04808AE45,00:00.0,00:00.0,3100000,72,NULL,2232000,0,2232000,930000,669600,0,0,669600,Leatherwood Trust MA,CS Prime,ARGENTINA,Asset,DefaultS2,MSCOF,All,0
4262491,1,3668695,Sell Short,288797,Bond,140130630,NULL,JK8573954,USP04808AE45,00:00.0,00:00.0,3100000,72,NULL,2232000,0,2232000,930000,669600,0,0,669600,Optimum Holdings Partners,CS Prime,ARGENTINA,Asset,DefaultS2,MSCOF,All,0
4262491,1,3668696,Sell Short,288797,Bond,140130630,NULL,JK8573954,USP04808AE45,00:00.0,00:00.0,3100000,72,NULL,2232000,0,2232000,620000,446400,0,0,446400,Redfield Accu-Fund,CS Prime,ARGENTINA,Asset,DefaultS2,MSCOF,All,0
4262492,1,3668697,Sell Short,288820,Bond,91086QBB3,NULL,91086QBB3,US91086QBB32,00:00.0,00:00.0,2050000,97,NULL,1988500,0,1988500,410000,397700,0,0,397700,UNC Investment Fund,DBAB Prime,MEXICO,Asset,DefaultS2,MSCOF,All,0
4262492,1,3668698,Sell Short,288820,Bond,91086QBB3,NULL,91086QBB3,US91086QBB32,00:00.0,00:00.0,2050000,97,NULL,1988500,0,1988500,615000,596550,0,0,596550,Leatherwood Trust MA,DBAB Prime,MEXICO,Asset,DefaultS2,MSCOF,All,0
4262492,1,3668699,Sell Short,288820,Bond,91086QBB3,NULL,91086QBB3,US91086QBB32,00:00.0,00:00.0,2050000,97,NULL,1988500,0,1988500,615000,596550,0,0,596550,Optimum Holdings Partners,DBAB Prime,MEXICO,Asset,DefaultS2,MSCOF,All,0
4262492,1,3668700,Sell Short,288820,Bond,91086QBB3,NULL,91086QBB3,US91086QBB32,00:00.0,00:00.0,2050000,97,NULL,1988500,0,1988500,410000,397700,0,0,397700,Redfield Accu-Fund,DBAB Prime,MEXICO,Asset,DefaultS2,MSCOF,All,0
4262493,1,3668701,Buy,273098,Bond,EJ0445951,NULL,EJ0445951,GR0138012787,00:00.0,00:00.0,1500000,89,NULL,1335000,0,1335000,300000,267000,0,0,267000,UNC Investment Fund,Well Prime,GGB,Asset,DefaultS2,MSCOF,All,0
4262493,1,3668702,Buy,273098,Bond,EJ0445951,NULL,EJ0445951,GR0138012787,00:00.0,00:00.0,1500000,89,NULL,1335000,0,1335000,450000,400500,0,0,400500,Leatherwood Trust MA,Well Prime,GGB,Asset,DefaultS2,MSCOF,All,0
4262493,1,3668703,Buy,273098,Bond,EJ0445951,NULL,EJ0445951,GR0138012787,00:00.0,00:00.0,1500000,89,NULL,1335000,0,1335000,450000,400500,0,0,400500,Optimum Holdings Partners,Well Prime,GGB,Asset,DefaultS2,MSCOF,All,0
4262493,1,3668704,Buy,273098,Bond,EJ0445951,NULL,EJ0445951,GR0138012787,00:00.0,00:00.0,1500000,89,NULL,1335000,0,1335000,300000,267000,0,0,267000,Redfield Accu-Fund,Well Prime,GGB,Asset,DefaultS2,MSCOF,All,0
4262494,1,3668705,Buy,288806,AssetBacked,31359KEN3,NULL,31359KEN3,US31359KEN37,00:00.0,00:00.0,5200000,74,NULL,96062.09,0,96062.09,1040000,19212.42,0,0,19212.42,UNC Investment Fund,CS Prime,FNR ,Asset,DefaultS2,BOFAF,All,0
4262494,1,3668706,Buy,288806,AssetBacked,31359KEN3,NULL,31359KEN3,US31359KEN37,00:00.0,00:00.0,5200000,74,NULL,96062.09,0,96062.09,1560000,28818.63,0,0,28818.63,Leatherwood Trust MA,CS Prime,FNR ,Asset,DefaultS2,BOFAF,All,0
