AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290005,Fund Holding,Denver Management Group (Ytum),31670000,31670000,1,1,1,1,31670000,31670000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290006,Fund Holding,East Windsor Opportunity Fund (Ytum),39480000,39480000,1,1,1,1,39480000,39480000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290007,Fund Holding,Edmonton Corp (Ytum),19180000,19180000,1,1,1,1,19180000,19180000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290008,Fund Holding,Heddy Advisors LLC (Ytum),33130000,33130000,1,1,1,1,33130000,33130000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290009,Fund Holding,Jefferson Capital Advisors (Ytum),19150000,19150000,1,1,1,1,19150000,19150000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290010,Fund Holding,Little Rock Fund (Ytum),26780000,26780000,1,1,1,1,26780000,26780000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290011,Fund Holding,Montgomery Funds Management (Ytum),27070000,27070000,1,1,1,1,27070000,27070000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290012,Fund Holding,PBI Global Advisors (Ytum),34330000,34330000,1,1,1,1,34330000,34330000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290013,Fund Holding,Pepper Capital Management LP (Ytum),33180000,33180000,1,1,1,1,33180000,33180000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290014,Fund Holding,"Bain Capital Fund X, L.P. (Ytum)",20450000,20450000,1,1,1,1,20450000,20450000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290015,Fund Holding,Voros Capital Management (Ytum),25460000,25460000,1,1,1,1,25460000,25460000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290016,Fund Holding,"Rockpoint Real Estate Fund III, L.P. (Ytum)",33850000,33850000,1,1,1,1,33850000,33850000,0,0,0,0
01/08/23,01/06/20,NULL,Ytum,Ytum, Default,Asset,DefaultS2,CS Prime,Long,290017,Fund Holding,Bridgewater All Weather Fund (Ytum),41130000,41130000,1,1,1,1,41130000,41130000,0,0,0,0
01/08/23,23/10/20,NULL,MNC Inv,MNC Investment Fund, Default,Hedge,DefaultS2,BOFA swap,Long,290018,Credit Index Contract,CDX CDX-NAHYS26-1 5% 06/20/21 USD [BOFAS] +2.00pts (812bps),5715000,5715000,2,2,1,1,0,0,-793.75,-25400,-793.75,-24606.25
01/08/23,23/10/20,NULL,Heather,Heather, Default,Hedge,DefaultS2,BOFA swap,Long,290018,Credit Index Contract,CDX CDX-NAHYS26-1 5% 06/20/21 USD [BOFAS] +2.00pts (812bps),34285000,34285000,2,2,1,1,0,0,-4761.8056,-152377.7778,-4761.8056,-147615.9722
01/08/23,22/09/22,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290019,Equity,UTX,12500,12500,110.75,110.75,1,1,1384375,1384375,0,0,0,0
01/08/23,22/09/22,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290019,Equity,UTX,87500,87500,110.75,110.75,1,1,9690625,9690625,0,0,0,0
01/08/23,01/12/20,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CSI Swap,Long,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,10000000,10000000,79,79,1,1,7900000,7900000,-1119863.014,-35935616.44,-1119863.014,-238830821.9
01/08/23,02/12/20,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CSI Swap,Long,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,10000000,10000000,87,87,1,1,8700000,8700000,0,0,0,-200000
01/08/23,02/12/20,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CSI Swap,Long,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,10000000,10000000,72,72,1,1,7200000,7200000,-110945.2055,-3650246.575,-110945.2055,-24031328.77
01/08/23,02/12/20,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CSI Swap,Long,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,10000000,10000000,68,68,1,1,6800000,6800000,-205397.2603,-6672712.329,-205397.2603,-44149616.44
01/08/23,02/01/20,NULL,Heather,Heather, Default,Asset,DefaultS2,CSI Swap,Long,290028,Total Return Swap,25271CAE2 TRS,1000000,1000000,93,93,1,1,0,0,-3821.9178,-122301.3699,-3821.9178,-814068.4931
01/08/23,02/01/20,NULL,Heather,Heather, Default,Finance,DefaultS2,CS Prime,Short,290029,Repo Contract,Repo 25271CAE2 01/02/2020 12/31/2021 ABGS 0.00000000%,-1000000,-1000000,95,95,1,1,0,0,0,0,0,0
01/08/23,29/03/23,NULL,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,290030,Loan,BL1156233,11000000,11000000,94.4,94.4,1,1,0,0,0,0,0,-9900000
01/08/23,22/11/22,NULL,NorthPoint,Northpoint 401K, Default,Asset,DefaultS2,CS Prime,Long,290030,Loan,BL1156233,1000000,1000000,94.4,94.4,1,1,0,0,0,0,0,0
01/08/23,02/06/21,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290030,Loan,BL1156233,2000000,2000000,94.4,94.4,1,1,0,0,0,0,0,0
01/08/23,28/06/22,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290030,Loan,BL1156233,4000000,4000000,94.4,94.4,1,1,0,0,0,0,0,0
01/08/23,22/11/22,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290030,Loan,BL1156233,4577507.6,4577507.6,94.4,94.4,1,1,0,0,0,0,0,0
01/08/23,05/12/22,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290030,Loan,BL1156233,5000000,5000000,94.4,94.4,1,1,0,0,0,0,0,0
01/08/23,19/05/23,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290030,Loan,BL1156233,3000000,3000000,94.4,94.4,1,1,0,0,0,0,0,-2700000
01/08/23,01/06/21,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290030,Loan,BL1156233,1714285.71,1714285.71,94.4,94.4,1,1,0,0,0,0,0,0
01/08/23,28/06/22,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290030,Loan,BL1156233,1000000,1000000,94.4,94.4,1,1,0,0,0,0,0,0
01/08/23,22/11/22,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290030,Loan,BL1156233,4422492.4,4422492.4,94.4,94.4,1,1,0,0,0,0,0,0
01/08/23,05/12/22,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290030,Loan,BL1156233,3000000,3000000,94.4,94.4,1,1,0,0,0,0,0,0
01/08/23,02/01/20,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290030,Loan,BL1156233,10000000,10000000,94.4,94.4,1,1,0,0,0,0,0,4929.5775
01/08/23,01/06/21,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290030,Loan,BL1156233,10285714.29,10285714.29,94.4,94.4,1,1,0,0,0,0,0,5070.4225
01/08/23,19/05/23,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290030,Loan,BL1156233,2000000,2000000,94.4,94.4,1,1,0,0,0,0,0,-1800000
01/08/23,26/03/21,NULL,Garfield,Garfield, Default,Finance,DefaultS2,DBAB Prime,Short,290031,Repo Contract,Repo 004421CG6 03/26/2021 04/27/2021 ABGS 2%,-4581627,-4581627,0,90,1,1,0,0,0,0,0,0
01/08/23,26/03/21,NULL,MNC Inv,MNC Investment Fund, Default,Finance,DefaultS2,DBAB Prime,Short,290031,Repo Contract,Repo 004421CG6 03/26/2021 04/27/2021 ABGS 2%,-4724802,-4724802,0,90,1,1,0,0,0,0,0,0
01/08/23,26/03/21,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CSI Swap,Long,290032,Total Return Swap,969457BM1 FBCOS 3/25/2022,10000000,10000000,0,0,1,1,0,0,0,0,0,0
01/08/23,26/03/21,NULL,MNC Inv,MNC Investment Fund, Default,Hedge,DefaultS2,DBAB Prime,Long,290033,CDS Cleared,CDS CVSHEA 1 06/22/26 CME,1855000,1855000,0,9.5034798,1,1,0,0,-51.5278,-1648.8889,-51.5278,-1597.3611
01/08/23,26/03/21,NULL,Heather,Heather, Default,Hedge,DefaultS2,DBAB Prime,Long,290033,CDS Cleared,CDS CVSHEA 1 06/22/26 CME,11145000,11145000,0,9.5034798,1,1,0,0,-309.5833,-9906.6667,-309.5833,-9597.0833
01/08/23,23/07/21,NULL,Opium,Opium Holdings Partners, Default,Finance,DefaultS2,Well Prime,Long,290039,Repo Contract,Reverse Repo EK7917090 07/23/2021 08/27/2021 ABGS 3% 113,6000000,6000000,0,90,1,1,0,0,0,0,0,0
01/08/23,23/07/21,NULL,MNC Inv,MNC Investment Fund, Default,Finance,DefaultS2,Well Prime,Long,290039,Repo Contract,Reverse Repo EK7917090 07/23/2021 08/27/2021 ABGS 3% 113,1000000,1000000,0,90,1,1,0,0,0,0,0,0
01/08/23,23/07/21,NULL,Heather,Heather, Default,Finance,DefaultS2,Well Prime,Long,290039,Repo Contract,Reverse Repo EK7917090 07/23/2021 08/27/2021 ABGS 3% 113,6000000,6000000,0,90,1,1,0,0,0,0,0,0
01/08/23,26/06/21,NULL,Heather,Heather, Default,Finance,DefaultS2,DBAB Prime,Long,290040,Repo Contract,Reverse Repo 30167EAE5 06/26/2021 07/28/2021 ABGS 3%,1500000,1500000,0,95,1,1,0,0,0,0,0,0
01/08/23,26/06/21,NULL,Heather,Heather, Default,Finance,DefaultS2,DBAB Prime,Long,290040,Repo Contract,Reverse Repo 30167EAE5 06/26/2021 07/28/2021 ABGS 3%,3000000,3000000,0,99,1,1,0,0,0,0,0,0
01/08/23,26/06/21,NULL,Opium,Opium Holdings Partners, Default,Finance,DefaultS2,DBAB Prime,Long,290040,Repo Contract,Reverse Repo 30167EAE5 06/26/2021 07/28/2021 ABGS 3%,1500000,1500000,0,95,1,1,0,0,0,0,0,0
01/08/23,26/06/21,NULL,Opium,Opium Holdings Partners, Default,Finance,DefaultS2,DBAB Prime,Long,290040,Repo Contract,Reverse Repo 30167EAE5 06/26/2021 07/28/2021 ABGS 3%,3000000,3000000,0,99,1,1,0,0,0,0,0,0
01/08/23,27/07/21,NULL,Opium,Opium Holdings Partners, Default,Finance,DefaultS2,CS Prime,Long,290041,Repo Contract,Reverse Repo 19625GAA7 07/27/2021 08/27/2021 ABGS 3.5%,6000000,6000000,0,95,1,1,0,0,0,0,0,0
01/08/23,27/07/21,NULL,Heather,Heather, Default,Finance,DefaultS2,CS Prime,Long,290041,Repo Contract,Reverse Repo 19625GAA7 07/27/2021 08/27/2021 ABGS 3.5%,6000000,6000000,0,95,1,1,0,0,0,0,0,0
01/08/23,27/07/21,NULL,MNC Inv,MNC Investment Fund, Default,Finance,DefaultS2,CS Prime,Long,290041,Repo Contract,Reverse Repo 19625GAA7 07/27/2021 08/27/2021 ABGS 3.5%,1000000,1000000,0,95,1,1,0,0,0,0,0,0
01/08/23,20/10/21,NULL,MNC Inv,MNC Investment Fund, Default,Finance,DefaultS2,CS Prime,Long,290046,Repo Contract,Reverse Repo 004421CG6 10/20/2021 11/18/2021 ABGS 3%,250000,250000,0,89,1,1,0,0,0,0,0,0
01/08/23,20/10/21,NULL,Garfield,Garfield, Default,Finance,DefaultS2,Well Prime,Long,290046,Repo Contract,Reverse Repo 004421CG6 10/20/2021 11/18/2021 ABGS 3%,1750000,1750000,0,89,1,1,0,0,0,0,0,0
01/08/23,20/10/21,NULL,Garfield,Garfield, Default,Finance,DefaultS2,DBAB Prime,Long,290046,Repo Contract,Reverse Repo 004421CG6 10/20/2021 11/18/2021 ABGS 3%,1750000,1750000,0,89,1,1,0,0,0,0,0,0
01/08/23,20/10/21,NULL,MNC Inv,MNC Investment Fund, Default,Finance,DefaultS2,DBAB Prime,Long,290046,Repo Contract,Reverse Repo 004421CG6 10/20/2021 11/18/2021 ABGS 3%,250000,250000,0,89,1,1,0,0,0,0,0,0
01/08/23,24/02/22,NULL,MNC Inv,MNC Investment Fund, Default,Finance,DefaultS2,CS Prime,Long,290048,Repo Contract,Reverse Repo 17163BAA0 02/24/2022 04/01/2022 ABGS 2%,250000,250000,0,90,1,1,0,0,0,0,0,0
01/08/23,24/02/22,NULL,Heather,Heather, Default,Finance,DefaultS2,CS Prime,Long,290048,Repo Contract,Reverse Repo 17163BAA0 02/24/2022 04/01/2022 ABGS 2%,1500000,1500000,0,90,1,1,0,0,0,0,0,0
01/08/23,24/02/22,NULL,Opium,Opium Holdings Partners, Default,Finance,DefaultS2,CS Prime,Long,290048,Repo Contract,Reverse Repo 17163BAA0 02/24/2022 04/01/2022 ABGS 2%,1500000,1500000,0,90,1,1,0,0,0,0,0,0
01/08/23,24/02/22,NULL,Garfield,Garfield, Default,Finance,DefaultS2,Well Prime,Long,290048,Repo Contract,Reverse Repo 17163BAA0 02/24/2022 04/01/2022 ABGS 2%,1750000,1750000,0,90,1,1,0,0,0,0,0,0
01/08/23,29/03/22,NULL,Garfield,Garfield, Default,Finance,DefaultS2,Well Prime,Long,290049,Repo Contract,Reverse Repo 61746BEC6 03/29/2022 04/20/2022 ABGS 5%,1750000,1750000,0,90,1,1,0,0,0,0,0,0
01/08/23,29/03/22,NULL,Heather,Heather, Default,Finance,DefaultS2,CS Prime,Long,290049,Repo Contract,Reverse Repo 61746BEC6 03/29/2022 04/20/2022 ABGS 5%,1500000,1500000,0,90,1,1,0,0,0,0,0,0
01/08/23,29/03/22,NULL,Opium,Opium Holdings Partners, Default,Finance,DefaultS2,CS Prime,Long,290049,Repo Contract,Reverse Repo 61746BEC6 03/29/2022 04/20/2022 ABGS 5%,1500000,1500000,0,90,1,1,0,0,0,0,0,0
01/08/23,29/03/22,NULL,MNC Inv,MNC Investment Fund, Default,Finance,DefaultS2,CS Prime,Long,290049,Repo Contract,Reverse Repo 61746BEC6 03/29/2022 04/20/2022 ABGS 5%,250000,250000,0,90,1,1,0,0,0,0,0,0
01/08/23,04/04/22,NULL,Garfield,Garfield, Default,Hedge,DefaultS2,DBAB Prime,Long,290050,CDS Cleared,CDS KAJIMA 1 06/21/27 CME,500000,500000,0,12.83379171,114.3400003,114.3400003,0,0,-0.1215,-3.887,-0.1215,-3.7656
01/08/23,04/04/22,NULL,MNC Inv,MNC Investment Fund, Default,Hedge,DefaultS2,DBAB Prime,Long,290050,CDS Cleared,CDS KAJIMA 1 06/21/27 CME,70000,70000,0,12.83379171,114.3400003,114.3400003,0,0,-0.017,-0.5442,-0.017,-0.5272
01/08/23,04/04/22,NULL,Heather,Heather, Default,Hedge,DefaultS2,DBAB Prime,Long,290050,CDS Cleared,CDS KAJIMA 1 06/21/27 CME,430000,430000,0,12.83379171,114.3400003,114.3400003,0,0,-0.1045,-3.3429,-0.1045,-3.2384
01/08/23,04/05/22,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290052,Bond,589331AD9,429000,429000,0,82,1,1,0,0,0,0.2364,0,0.2288
01/08/23,04/05/22,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290052,Bond,589331AD9,71000,71000,0,82,1,1,0,0,0,0.0391,0,0.0379
01/08/23,04/05/22,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290052,Bond,589331AD9,500000,500000,0,82,1,1,0,0,0,0.2756,0,0.2667
01/08/23,29/03/23,NULL,Opium,Opium Holdings Partners, Default,Asset,DefaultS2,CS Prime,Long,290060,Equity,AMZN-US,300000,300000,0,29,1,1,0,0,0,0,0,-8700000
01/08/23,29/03/23,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290060,Equity,AMZN-US,50000,50000,0,29,1,1,0,0,0,0,0,-1450000
01/08/23,29/03/23,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290060,Equity,AMZN-US,350000,350000,0,29,1,1,0,0,0,0,0,-10150000
01/08/23,29/03/23,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290060,Equity,AMZN-US,300000,300000,0,29,1,1,0,0,0,0,0,-8700000
01/08/23,26/07/23,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290062,Equity,GOOG-US,750000,750000,129,129,1,1,0,0,0,-96750000,0,-96750000
01/08/23,26/07/23,NULL,NorthPoint,Northpoint 401K, Default,Asset,DefaultS2,CS Prime,Long,290062,Equity,GOOG-US,1250000,1250000,129,129,1,1,0,0,0,-161250000,0,-161250000
01/08/23,26/07/23,NULL,NorthPoint,Northpoint 401K, Default,Asset,DefaultS2,CS Prime,Long,290064,Equity,NFLX-US,75000,75000,422,422,1,1,0,0,0,-31650000,0,-31650000
01/08/23,26/07/23,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290064,Equity,NFLX-US,50000,50000,422,422,1,1,0,0,0,-21100000,0,-21100000
01/08/23,04/01/23,09/01/23,Fund 2 LP,CoYold 11, Default,Asset,DefaultS2,Goldman Sachs International,Long,290067,Equity,SPOT-US,0,0,0,0,1,1,NULL,NULL,0,0,0,4392916
01/08/23,06/01/23,NULL,Fund 2 LP,CoYold 11, Default,Asset,DefaultS2,Goldman Sachs International,Long,290067,Equity,SPOT-US,1491146,1491146,0,2,1,1,0,0,0,0,0,-2513698
01/08/23,05/01/23,10/01/23,Fund 2 LP,CoYold 11, Default,Asset,DefaultS2,Goldman Sachs International,Long,290067,Equity,SPOT-US,0,0,0,0,1,1,NULL,NULL,0,0,0,-113913823.8
01/08/23,13/01/23,NULL,AIV 2,CoYold 7, Default,DefaultS1,DefaultS2,JP MORGAN SECURITIES LLC,Long,290073,Option,UBER US 3/1/01/08/23,2000000,2000000,0,25,1,1,0,0,0,0,0,-5000000000
01/08/23,26/07/23,NULL,NorthPoint,Northpoint 401K, Default,Asset,DefaultS2,CS Prime,Long,290081,Equity,IBM-US,100000,100000,140,140,1,1,0,0,0,-14000000,0,-14000000
01/08/23,22/01/23,NULL,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,290081,Equity,IBM-US,10000,10000,140,140,1,1,0,0,0,0,0,-1650000
01/08/23,26/07/23,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290081,Equity,IBM-US,55000,55000,140,140,1,1,0,0,0,-7700000,0,-7700000
01/08/23,01/02/23,01/02/23,AIV 1,CoYold 1, Default,ClientA,DefaultS2,JP MORGAN SECURITIES LLC,Long,290084,FX Forward,FxFwd Buy USD Sell TRY @ 18.6 USDTRY 2/3/2023 GSCO,0,0,0,18.6,1,1,NULL,NULL,0,0,0,-28.8973
01/08/23,31/01/23,31/01/23,AIV 1,CoYold 1, Default,ClientA,DefaultS2,JP MORGAN SECURITIES LLC,Long,290085,FX Forward,USDTRY FxFwd 18.6 20230207,0,0,0,0,1,1,NULL,NULL,0,0,0,-28.8973
01/08/23,01/02/23,01/02/23,AIV 1,CoYold 1, Default,ClientA,DefaultS2,JP MORGAN SECURITIES LLC,Long,290085,FX Forward,USDTRY FxFwd 18.6 20230207,0,0,0,18.6,1,1,NULL,NULL,0,0,0,-28.8973
01/08/23,02/02/23,02/02/23,AIV 1,CoYold 1, Default,ClientA,DefaultS2,CITIGROUP GLOBAL MARKETS INC.,Long,290089,Bond,XS2332876106,0,0,0,91.69,1,1,NULL,NULL,0,0,0,5935
01/08/23,01/02/23,01/02/23,AIV 1,CoYold 1, Default,ClientA,DefaultS2,JP MORGAN SECURITIES LLC,Long,290090,Bond,XS2468421248,0,0,100,100,1,1,NULL,NULL,0,0,0,7549.16
01/08/23,02/02/23,02/02/23,AIV 1,CoYold 1, Default,ClientA,DefaultS2,JP MORGAN SECURITIES LLC,Long,290093,FX Forward,FxFwd Buy USD Sell EUR @ 1.065 EURUSD 2/23/2023 JPHBX,0,0,0,1.065,1,1,NULL,NULL,0,0,0,5644.4026
01/08/23,17/01/23,NULL,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,290094,IR Swap,USSWAP15-011701/08/23,35000000,35000000,0,0,1,1,0,0,4664.3042,233241.0306,4664.3042,19688.1708
01/08/23,26/10/22,NULL,Platpot,Platpot, Default,Asset,DefaultS2,JP MORGAN SECURITIES LLC,Long,290096,Total Return Swap,743446AA4-TRS,40305578.89,40305578.89,0,1,1,1,0,0,-6381.7167,-204214.933,-6381.7167,-1381121.384
01/08/23,20/11/22,NULL,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,290097,Loan,Carver,7488431.35,7488431.35,0,100,1,1,0,0,1304.2351,41735.5241,1304.2351,277802.082
01/08/23,25/02/23,NULL,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,290097,Loan,Carver,1000000,1000000,0,100,1,1,0,0,174.1667,5573.3333,174.1667,-920580
01/08/23,15/03/23,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290098,Equity,US92204A2078,875000,875000,0,90,1,1,0,0,0,0,0,-78750000
01/08/23,15/03/23,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290098,Equity,US92204A2078,125000,125000,0,90,1,1,0,0,0,0,0,-11250000
01/08/23,15/03/23,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290099,Equity,US46434G8226,62500,62500,0,90,1,1,0,0,0,0,0,-5625000
01/08/23,15/03/23,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290099,Equity,US46434G8226,437500,437500,0,90,1,1,0,0,0,0,0,-39375000
01/08/23,10/01/23,NULL,Platpot,Platpot, Default,Asset,DefaultS2,CS Prime,Long,290101,Bond,36829QAA3,40000000,40000000,0,68,1,1,0,0,0.8333,26.6667,0.8333,-27808198.33
01/08/23,28/03/23,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290102,Bond,COFP 6 5/8 01/15/26,875000,875000,0,68,1.33,1.33,0,0,0.0214,-3.2124,0.0214,-807411.8708
01/08/23,28/03/23,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290102,Bond,COFP 6 5/8 01/15/26,125000,125000,0,68,1.33,1.33,0,0,0.0031,-0.4589,0.0031,-115344.553
01/08/23,10/04/23,NULL,Heather,Heather, Default,Hedge,DefaultS2,DBAB swap,Long,290103,CDS Contract,CDS VRZN 1% 06/20/28 USD SR XR [DBABS] -2.00pts (60bps),428571,428571,0,-1.9967891,1,1,0,0,-11.9048,-380.952,-11.9048,8319.5591
01/08/23,10/04/23,NULL,Garfield,Garfield, Default,Hedge,DefaultS2,DBAB swap,Long,290103,CDS Contract,CDS VRZN 1% 06/20/28 USD SR XR [DBABS] -2.00pts (60bps),500000,500000,0,-1.9967891,1,1,0,0,-13.8889,-444.4444,-13.8889,9706.1717
01/08/23,10/04/23,NULL,MNC Inv,MNC Investment Fund, Default,Hedge,DefaultS2,DBAB swap,Long,290103,CDS Contract,CDS VRZN 1% 06/20/28 USD SR XR [DBABS] -2.00pts (60bps),71429,71429,0,-1.9967891,1,1,0,0,-1.9841,-63.4924,-1.9841,1386.6026
01/08/23,10/04/23,NULL,Garfield,Garfield, Default,Hedge,DefaultS2,BOFA swap,Long,290104,CDS Contract,CDS SUN 1% 06/20/28 USD SR XR [BOFAS] -.15pts (97bps),1750000,1750000,0,-0.14741218,1,1,0,0,-48.6111,-1555.5556,-48.6111,1607.4833
01/08/23,10/04/23,NULL,MNC Inv,MNC Investment Fund, Default,Hedge,DefaultS2,BOFA swap,Long,290104,CDS Contract,CDS SUN 1% 06/20/28 USD SR XR [BOFAS] -.15pts (97bps),250000,250000,0,-0.14741218,1,1,0,0,-6.9444,-222.2222,-6.9444,229.6433
01/08/23,11/04/23,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290106,IR Swap,LCH28G.24828,4907143,4907143,0,-0.03862134,1.33,1.33,0,0,0,-139534.3986,0,-747184.2151
01/08/23,11/04/23,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290106,IR Swap,LCH28G.24828,817857,817857,0,-0.03862134,1.33,1.33,0,0,0,-23255.7284,0,-124530.6817
01/08/23,11/04/23,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290106,IR Swap,LCH28G.24828,5725000,5725000,0,-0.03862134,1.33,1.33,0,0,0,-162790.1269,0,-871714.8968
01/08/23,11/04/23,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290107,IR Swap,LCH28G.23088,7000000,7000000,0,-0.035915,1.33,1.33,0,0,0,-185095.2133,0,-991154.9734
01/08/23,11/04/23,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290107,IR Swap,LCH28G.23088,1000000,1000000,0,-0.035915,1.33,1.33,0,0,0,-26442.1733,0,-141593.5733
01/08/23,11/04/23,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290107,IR Swap,LCH28G.23088,6000000,6000000,0,-0.035915,1.33,1.33,0,0,0,-158653.04,0,-849561.4134
01/08/23,11/04/23,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290108,IR Swap,LC30Q1.265,8237143,8237143,0,-83.98194444,1,1,0,0,-28944.4053,-926220.9684,-28944.4053,-10159486.29
01/08/23,11/04/23,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290108,IR Swap,LC30Q1.265,1372857,1372857,0,-83.98194444,1,1,0,0,-4824.067,-154370.1427,-4824.067,-1693247.505
01/08/23,11/04/23,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290108,IR Swap,LC30Q1.265,9610000,9610000,0,-83.98194444,1,1,0,0,-33768.4722,-1080591.111,-33768.4722,-11852733.79
01/08/23,11/04/23,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,290109,Option,VIX22V27CBC2,5000,5000,0,2.96,1,1,0,0,0,0,0,-1480000
01/08/23,11/04/23,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,290109,Option,VIX22V27CBC2,714,714,0,2.96,1,1,0,0,0,0,0,-211344
01/08/23,11/04/23,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,290109,Option,VIX22V27CBC2,4286,4286,0,2.96,1,1,0,0,0,0,0,-1268656
